orior|orior, ori_ri_, ortus sum : v4 dep
oriundus|oriundus, oriunda, oriundum : a
ornamentum|o_rna_mentum, o_rna_menti_ : n
ornatus|o_rna_tus, o_rna_tu_s : m
orno|o_rno_, o_rna_re, o_rna_vi_, o_rna_tum : v1
ornus|ornus, orni_ : f
oro|o_ro_, o_ra_re, o_ra_vi_, o_ra_tum : v1
orsa|orsa, orso_rum : npl
ortus|ortus, ortu_s : m
os|o_s, o_ris : n
os|os, ossis : n
oscen|oscen, oscinis : m
oscillum|o_scillum, o_scilli_ : n
oscito|o_scito_, o_scita_re, o_scita_vi_, o_scita_tum : v1
osculatio|o_scula_tio_, o_scula_tio_nis : f
osculor|o_sculor, o_scula_ri_, o_scula_tus sum : v1 dep
osculum|o_sculum, o_sculi_ : n
ostendo|ostendo_, ostendere, ostendi_, oste_nsum/ostentum : v3
ostentatio|ostenta_tio_, ostenta_tio_nis : f
ostento|ostento_, ostenta_re, ostenta_vi_, ostenta_tum : v1
ostentum|ostentum, ostenti_ : n
ostentus|ostentus, ostentu_s : m
ostium|o_stium, o_st(i)i_ : n
ostrea|ostrea, ostreae : f
ostrifer|ostrifer, ostrifera, ostriferum : a
ostrum|ostrum, ostri_ : n
otior|o_tior, o_tia_ri_, o_tia_tus sum : v1 dep
otiosus|o_tio_sus, o_tio_sa, o_tio_sum : a
otium|o_tium, o_t(i)i_ : n
ovile|ovi_le, ovi_lis : n
ovis|ovis, ovis : f
ovo|ovo_, ova_re, ova_vi_, ova_tum : v1
ovum|ovum, ovi_ : n
pabulatio|pa_bula_tio_, pa_bula_tio_nis : f
pabulator|pa_bula_tor, pa_bula_to_ris : m
pabulor|pa_bulor, pa_bula_ri_, pa_bula_tus sum : v1 dep
pabulum|pa_bulum, pa_buli_ : n
pacalis|pa_ca_lis, pa_ca_le : a
pacatus|pa_ca_tus, pa_ca_ta, pa_ca_tum : a
pacifer|pa_cifer, pa_cifera, pa_ciferum : a
pacificatio|pa_cifica_tio_, pa_cifica_tio_nis : f
pacifico|pa_cifico_, pa_cifica_re, pa_cifica_vi_, pa_cifica_tum : v1
pacificus|pa_cificus, pa_cifica, pa_cificum : a
pacisco|paci_sco_, paci_scere, pactum : v3
paciscor|paci_scor, paci_sci_, pactus sum : v3 dep
paco|pa_co_, pa_ca_re, pa_ca_vi_, pa_ca_tum : v1
pactio|pactio_, pactio_nis : f
pactum|pactum, pacti_ : n
paean|paea_n, paea_nis : m
paedico|paedi_co_, paedi_ca_re, paedi_ca_vi_, paedi_ca_tum : v1
paedor|paedor, paedo_ris : m
paelex|paelex, paelicis : f
paene|paene : adv
paeninsula|paeni_nsula, paeni_nsulae : f
paenitentia|paenitentia, paenitentiae : f
paenitet|paenitet, paenite_re, paenituit : v2 impers
paenula|paenula, paenulae : f
paenulatus|paenula_tus, paenula_ta, paenula_tum : a
paetus|paetus, paeta, paetum : a
paganus|pa_ga_nus, pa_ga_na, pa_ga_num : a
pagina|pa_gina, pa_ginae : f
pagus|pa_gus, pa_gi_ : m
pala|pa_la, pa_lae : f
palaestra|palaestra, palaestrae : f
palam|palam : adv
palam|palam : prep with abl
palatinus|Pala_ti_nus, Pala_ti_na, Pala_ti_num : a
palatium|Pala_tium, Pala_t(i)i_ : n
palatum|pala_tum, pala_ti_ : n
palea|palea, paleae : f
palear|palear, palea_ris : n
palilia|Pali_lia, Pali_lium : npl
paliurus|paliu_rus, paliu_ri_ : m
palla|palla, pallae : f
palleo|palleo_, palle_re, pallui_ : v2
pallesco|palle_sco_, palle_scere, pallui_ : v3
pallidus|pallidus, pallida, pallidum : a
palliolum|palliolum, pallioli_ : n
pallium|pallium, pall(i)i_ : n
pallor|pallor, pallo_ris : m
palma|palma, palmae : f
palmatus|palma_tus, palma_ta, palma_tum : a
palmes|palmes, palmitis : m
palmetum|palme_tum, palme_ti_ : n
palmifer|palmifer, palmifera, palmiferum : a
palmula|palmula, palmulae : f
palor|pa_lor, pa_la_ri_, pa_la_tus sum : v1 dep
palpito|palpito_, palpita_re, palpita_vi_, palpita_tum : v1
paludamentum|palu_da_mentum, palu_da_menti_ : n
paludatus|palu_da_tus, palu_da_ta, palu_da_tum : a
paludosus|palu_do_sus, palu_do_sa, palu_do_sum : a
palumbes|palumbe_s, palumbis : m/f
palus|pa_lus, pa_li_ : m
palus|palu_s, palu_dis : f
paluster|paluster, palustris, palustre : a
pampineus|pampineus, pampinea, pampineum : a
pampinus|pampinus, pampini_ : m/f
pando|pando_, pandere, pandi_, pa_nsum/passum : v3
pandus|pandus, panda, pandum : a
pango|pango_, pangere, pepigi_/pa_nxi_, pa_ctum : v3
panicum|pa_nicum, pa_nici_ : n
panis|pa_nis, pa_nis : m
pannosus|panno_sus, panno_sa, panno_sum : a
pannus|pannus, panni_ : m
panthera|panthe_ra, panthe_rae : f
pantices|pantice_s, panticum : mpl
pantomimus|pantomi_mus, pantomi_mi_ : m
papaver|papa_ver, papa_veris : n
papavereus|papa_vereus, papa_verea, papa_vereum : a
papilio|pa_pilio_, pa_pilio_nis : m
papilla|papilla, papillae : f
papula|papula, papulae : f
papyrifer|papy_rifer, papy_rifera, papy_riferum : a
papyrum|papy_rum, papy_ri_ : n
papyrus|papy_rus, papy_ri_ : f
par|pa_r, paris : m/f
par|pa_r, paris : n
par|pa_r, paris : a
parabilis|para_bilis, para_bile : a
parasitus|parasi_tus, parasi_ti_ : m
paratus|para_tus, para_tu_s : m
paratus|para_tus, para_ta, para_tum : a
parco|parco_, parcere, peperci_/parsi_ : v3
parcus|parcus, parca, parcum : a
parens|pare_ns, parentis : m/f
parentalis|parenta_lis, parenta_le : a
parento|parento_, parenta_re, parenta_vi_, parenta_tum : v1
pareo|pa_reo_, pa_re_re, pa_rui_ : v2
paries|parie_s, parietis : m
parilis|parilis, parile : a
pario|pario_, parere, peperi_, paritum/partum : v3
pariter|pariter : adv
parma|parma, parmae : f
paro|paro_, para_re, para_vi_, para_tum : v1
parochus|parochus, parochi_ : m
parricida|parrici_da, parrici_dae : m/f
parricidium|parrici_dium, parrici_d(i)i_ : n
pars|pars, partis : f
parsimonia|parsimo_nia, parsimo_niae : f
particeps|particeps, participis : m/f
particeps|particeps, participis : a
participium|participium, particip(i)i_ : n
participo|participo_, participa_re, participa_vi_, participa_tum : v1
particula|particula, particulae : f
partim|partim : adv
partio|partio_, parti_re, parti_vi_/partii_, parti_tum : v4
partior|partior, parti_ri_, parti_tus sum : v4 dep
parturio|parturio_, parturi_re, parturi_vi_/parturii_ : v4
partus|partus, partu_s : m
parum|parum : n indec
parumper|parumper : adv
parvulus|parvulus, parvula, parvulum : a
parvus|parvus, parva, parvum : a
pasco|pa_sco_, pa_scere, pa_vi_, pa_stum : v3
pascuum|pa_scuum, pa_scui_ : n
passer|passer, passeris : m
passim|passim : adv
passum|passum, passi_ : n
passus|passus, passu_s : m
passus|passus, passa, passum : a
pastor|pa_stor, pa_sto_ris : m
pastoralis|pa_sto_ra_lis, pa_sto_ra_le : a
pastus|pa_stus, pa_stu_s : m
patefacio|patefacio_, patefacere, patefe_ci_, patefactum : v3
patella|patella, patellae : f
pateo|pateo_, pate_re, patui_ : v2
pater|pater, patris : m
patera|patera, paterae : f
paternus|paternus, paterna, paternum : a
patesco|pate_sco_, pate_scere, patui_ : v3
patibulum|patibulum, patibuli_ : n
patiens|patie_ns, patientis : a
patientia|patientia, patientiae : f
patior|patior, pati_, passus sum : v3 dep
patria|patria, patriae : f
patricida|patrici_da, patrici_dae : m/f
patricius|patricius, patricia, patricium : a
patrimonium|patrimo_nium, patrimo_n(i)i_ : n
patrimus|patri_mus, patri_ma, patri_mum : a
patrius|patrius, patria, patrium : a
patro|patro_, patra_re, patra_vi_, patra_tum : v1
patrocinium|patro_cinium, patro_cin(i)i_ : n
patrona|patro_na, patro_nae : f
patronus|patro_nus, patro_ni_ : m
patruelis|patrue_lis, patrue_lis : m/f
patruus|patruus, patrui_ : m
patulus|patulus, patula, patulum : a
paucitas|paucita_s, paucita_tis : f
paucus|paucus, pauca, paucum : a
paulatim|paula_tim : adv
paulisper|pauli_sper : adv
paullatim|paulla_tim : adv
paullisper|paulli_sper : adv
paullo|paullo_ : adv
paullum|paullum : adv
paullus|paullus, paulla, paullum : a
paulo|paulo_ : adv
paulum|paulum : adv
paulus|paulus, paula, paulum : a
pauper|pauper, pauperis : a
pauperes|paupere_s, paupere_i_ : f
paupertas|pauperta_s, pauperta_tis : f
pavefacio|pavefacio_, pavefacere, pavefe_ci_, pavefactum : v3
paveo|paveo_, pave_re, pa_vi_ : v2
pavesco|pave_sco_, pave_scere : v3
pavidus|pavidus, pavida, pavidum : a
pavimentum|pavi_mentum, pavi_menti_ : n
pavito|pavito_, pavita_re, pavita_vi_, pavita_tum : v1
pavo|pa_vo_, pa_vo_nis : m
pavor|pavor, pavo_ris : m
pax|pa_x, pa_cis : f
peccatum|pecca_tum, pecca_ti_ : n
pecco|pecco_, pecca_re, pecca_vi_, pecca_tum : v1
pecten|pecten, pectinis : m
pecto|pecto_, pectere, pexi_, pexum/pectitum : v3
pectus|pectus, pectoris : n
pecuarius|pecua_rius, pecua_r(i)i_ : m
peculator|pecu_la_tor, pecu_la_to_ris : m
peculatus|pecu_la_tus, pecu_la_tu_s : m
peculium|pecu_lium, pecu_l(i)i_ : n
pecunia|pecu_nia, pecu_niae : f
pecus|pecus, pecoris : n
pecus|pecus, pecudis : f
pedalis|peda_lis, peda_le : a
pedes|pedes, peditis : m
pedester|pedester, pedestris, pedestre : a
pedetemptim|pedetemptim : adv
pedetemtim|pedetemtim : adv
pedica|pedica, pedicae : f
pedisequa|pedisequa, pedisequae : f
pedisequus|pedisequus, pedisequi_ : m
peditatus|pedita_tus, pedita_tu_s : m
pedum|pedum, pedi_ : n
pejero|pe_jero_, pe_jera_re, pe_jera_vi_, pe_jera_tum : v1
pejor|pe_jor, pe_jus : a
pelagus|pelagus, pelagi_ : n
pellax|pella_x, pella_cis : a
pellex|pe_llex, pe_llicis : f
pellicio|pellicio_, pellicere, pellexi_, pellectum : v3
pellicula|pellicula, pelliculae : f
pellis|pellis, pellis : f
pellitus|pelli_tus, pelli_ta, pelli_tum : a
pello|pello_, pellere, pepuli_, pulsum : v3
peloris|pelo_ris, pelo_ridis : f
pelta|pelta, peltae : f
peltatus|pelta_tus, pelta_ta, pelta_tum : a
pelvis|pe_lvis, pe_lvis : f
penates|Pena_te_s, Pena_tium : mpl
pendeo|pendeo_, pende_re, pependi_ : v2
pendo|pendo_, pendere, pependi_, pe_nsum : v3
pendulus|pendulus, pendula, pendulum : a
penes|penes : prep with acc
penetrabilis|penetra_bilis, penetra_bile : a
penetrale|penetra_le, penetra_lis : n
penetralis|penetra_lis, penetra_le : a
penetro|penetro_, penetra_re, penetra_vi_, penetra_tum : v1
penis|pe_nis, pe_nis : m
penitus|penitus : adv
penna|penna, pennae : f
pennatus|penna_tus, penna_ta, penna_tum : a
penso|pe_nso_, pe_nsa_re, pe_nsa_vi_, pe_nsa_tum : v1
pensum|pe_nsum, pe_nsi_ : n
penuria|pe_nu_ria, pe_nu_riae : f
penus|penus, peni_ : m/f
penus|penus, penu_s : m/f
per|per : prep with acc
perabsurdus|perabsurdus, perabsurda, perabsurdum : a
peracer|pera_cer, pera_cris, pera_cre : a
peracutus|peracu_tus, peracu_ta, peracu_tum : a
peraeque|peraeque_ : adv
peragito|peragito_, peragita_re, peragita_vi_, peragita_tum : v1
perago|perago_, peragere, pere_gi_, pera_ctum : v3
peragro|peragro_, peragra_re, peragra_vi_, peragra_tum : v1
perambulo|perambulo_, perambula_re, perambula_vi_, perambula_tum : v1
perangustus|perangustus, perangusta, perangustum : a
perantiquus|peranti_quus, peranti_qua, peranti_quum : a
peraro|peraro_, perara_re, perara_vi_, perara_tum : v1
perbeatus|perbea_tus, perbea_ta, perbea_tum : a
perbibo|perbibo_, perbibere, perbibi_ : v3
percallesco|percalle_sco_, percalle_scere, percallui_ : v3
percelebro|percelebro_, percelebra_re, percelebra_vi_, percelebra_tum : v1
percello|percello_, percellere, perculi_, perculsum : v3
percieo|percieo_, percie_re : v2
percio|percio_, perci_re, percii_, percitum : v4
percipio|percipio_, percipere, perce_pi_, perceptum : v3
percommodus|percommodus, percommoda, percommodum : a
percontatio|perconta_tio_, perconta_tio_nis : f
percontor|percontor, perconta_ri_, perconta_tus sum : v1 dep
percoquo|percoquo_, percoquere, percoxi_, percoctum : v3
percrebesco|percre_be_sco_, percre_be_scere, percre_bui_ : v3
percrebresco|percre_bre_sco_, percre_bre_scere, percre_brui_ : v3
percurro|percurro_, percurrere, percucurri_/percurri_, percursum : v3
percussor|percussor, percusso_ris : m
percussus|percussus, percussu_s : m
percutio|percutio_, percutere, percussi_, percussum : v3
perdisco|perdisco_, perdiscere, perdidici_ : v3
perditor|perditor, perdito_ris : m
perditus|perditus, perdita, perditum : a
perdiu|perdiu_ : adv
perdix|perdix, perdi_cis : m/f
perdo|perdo_, perdere, perdidi_, perditum : v3
perdoceo|perdoceo_, perdoce_re, perdocui_, perdoctum : v2
perdomo|perdomo_, perdoma_re, perdomui_, perdomitum : v1
perduco|perdu_co_, perdu_cere, perdu_xi_, perductum : v3
perduellio|perduellio_, perduellio_nis : f
perduellis|perduellis, perduellis : m
peredo|peredo_, pere_sse, pere_di_, pere_sum : v3
peregre|peregre_ : adv
peregrinatio|peregri_na_tio_, peregri_na_tio_nis : f
peregrinor|peregri_nor, peregri_na_ri_, peregri_na_tus sum : v1 dep
peregrinus|peregri_nus, peregri_ni_ : m
peregrinus|peregri_nus, peregri_na, peregri_num : a
perendinus|perendinus, perendina, perendinum : a
perennis|perennis, perenne : a
pereo|pereo_, peri_re, peri_vi_/perii_, peritum : v5
perequito|perequito_, perequita_re, perequita_vi_, perequita_tum : v1
pererro|pererro_, pererra_re, pererra_vi_, pererra_tum : v1
perexiguus|perexiguus, perexigua, perexiguum : a
perfacilis|perfacilis, perfacile : a
perfectus|perfectus, perfecta, perfectum : a
perfero|perfero_, perferre, pertuli_, perla_tum : v5
perficio|perficio_, perficere, perfe_ci_, perfectum : v3
perfidia|perfidia, perfidiae : f
perfidiosus|perfidio_sus, perfidio_sa, perfidio_sum : a
perfidus|perfidus, perfida, perfidum : a
perflo|perflo_, perfla_re, perfla_vi_, perfla_tum : v1
perfluo|perfluo_, perfluere, perflu_xi_ : v3
perfodio|perfodio_, perfodere, perfo_di_, perfossum : v3
perforo|perforo_, perfora_re, perfora_vi_, perfora_tum : v1
perfringo|perfringo_, perfringere, perfre_gi_, perfra_ctum : v3
perfruor|perfruor, perfrui_, perfru_ctus sum : v3 dep
perfuga|perfuga, perfugae : m
perfugio|perfugio_, perfugere, perfu_gi_ : v3
perfugium|perfugium, perfug(i)i_ : n
perfundo|perfundo_, perfundere, perfu_di_, perfu_sum : v3
perfungor|perfungor, perfungi_, perfu_nctus sum : v3 dep
perfuro|perfuro_, perfurere : v3
pergo|pergo_, pergere, perre_xi_, perre_ctum : v3
pergrandis|pergrandis, pergrande : a
pergratus|pergra_tus, pergra_ta, pergra_tum : a
perhibeo|perhibeo_, perhibe_re, perhibui_, perhibitum : v2
perhorresco|perhorre_sco_, perhorre_scere, perhorrui_ : v3
periclitor|peri_clitor, peri_clita_ri_, peri_clita_tus sum : v1 dep
periclum|peri_clum, peri_cli_ : n
periculosus|peri_culo_sus, peri_culo_sa, peri_culo_sum : a
periculum|peri_culum, peri_culi_ : n
peridoneus|perido_neus, perido_nea, perido_neum : a
perimo|perimo_, perimere, pere_mi_, pere_mptum : v3
perinde|perinde : adv
peritia|peri_tia, peri_tiae : f
peritus|peri_tus, peri_ta, peri_tum : a
perjucundus|perju_cundus, perju_cunda, perju_cundum : a
perjurium|perju_rium, perju_r(i)i_ : n
perjuro|perju_ro_, perju_ra_re, perju_ra_vi_, perju_ra_tum : v1
perjurus|perju_rus, perju_ra, perju_rum : a
perlabor|perla_bor, perla_bi_, perla_psus sum : v3 dep
perlego|perlego_, perlegere, perle_gi_, perle_ctum : v3
perlito|perlito_, perlita_re, perlita_vi_, perlita_tum : v1
perluceo|perlu_ceo_, perlu_ce_re : v2
perlucidus|perlu_cidus, perlu_cida, perlu_cidum : a
perluo|perluo_, perluere, perlui_, perlu_tum : v3
perlustro|perlu_stro_, perlu_stra_re, perlu_stra_vi_, perlu_stra_tum : v1
permagnus|permagnus, permagna, permagnum : a
permaneo|permaneo_, permane_re, perma_nsi_, perma_nsum : v2
permano|perma_no_, perma_na_re, perma_na_vi_, perma_na_tum : v1
permeo|permeo_, permea_re, permea_vi_, permea_tum : v1
permetior|perme_tior, perme_ti_ri_, perme_nsus sum : v4 dep
permisceo|permisceo_, permisce_re, permiscui_, permixtum : v2
permissus|permissus, permissu_s : m
permitto|permitto_, permittere, permi_si_, permissum : v3
permoveo|permoveo_, permove_re, permo_vi_, permo_tum : v2
permulceo|permulceo_, permulce_re, permulsi_, permulsum/permulctum : v2
permultus|permultus, permulta, permultum : a
permunio|permu_nio_, permu_ni_re, permu_ni_vi_/permu_nii_, permu_ni_tum : v4
permutatio|permu_ta_tio_, permu_ta_tio_nis : f
permuto|permu_to_, permu_ta_re, permu_ta_vi_, permu_ta_tum : v1
pernicies|pernicie_s, pernicie_i_ : f
perniciosus|pernicio_sus, pernicio_sa, pernicio_sum : a
pernicitas|perni_cita_s, perni_cita_tis : f
pernix|perni_x, perni_cis : a
pernocto|pernocto_, pernocta_re, pernocta_vi_, pernocta_tum : v1
pernosco|perno_sco_, perno_scere, perno_vi_, perno_tum : v3
pernox|pernox, pernoctis : a
pero|pe_ro_, pe_ro_nis : m
perobscurus|perobscu_rus, perobscu_ra, perobscu_rum : a
perodi|pero_di_, pero_disse, pero_sus sum : v5
peropportunus|peropportu_nus, peropportu_na, peropportu_num : a
peroro|pero_ro_, pero_ra_re, pero_ra_vi_, pero_ra_tum : v1
perpaco|perpa_co_, perpa_ca_re, perpa_ca_vi_, perpa_ca_tum : v1
perparvus|perparvus, perparva, perparvum : a
perpaucus|perpaucus, perpauca, perpaucum : a
perpello|perpello_, perpellere, perpuli_, perpulsum : v3
perpendiculum|perpendiculum, perpendiculi_ : n
perpendo|perpendo_, perpendere, perpendi_, perpe_nsum : v3
perperam|perperam : adv
perpetior|perpetior, perpeti_, perpessus sum : v3 dep
perpetro|perpetro_, perpetra_re, perpetra_vi_, perpetra_tum : v1
perpetuitas|perpetuita_s, perpetuita_tis : f
perpetuus|perpetuus, perpetua, perpetuum : a
perplexus|perplexus, perplexa, perplexum : a
perpolio|perpolio_, perpoli_re, perpoli_vi_/perpolii_, perpoli_tum : v4
perpopulor|perpopulor, perpopula_ri_, perpopula_tus sum : v1 dep
perpoto|perpo_to_, perpo_ta_re, perpo_ta_vi_, perpo_ta_tum : v1
perquam|perquam : adv
perquiro|perqui_ro_, perqui_rere, perqui_si_vi_/perqui_sii_, perqui_si_tum : v3
perrarus|perra_rus, perra_ra, perra_rum : a
perrumpo|perrumpo_, perrumpere, perru_pi_, perruptum : v3
persaepe|persaepe : adv
perscribo|perscri_bo_, perscri_bere, perscri_psi_, perscri_ptum : v3
perscrutor|perscru_tor, perscru_ta_ri_, perscru_ta_tus sum : v1 dep
persequor|persequor, persequi_, persecu_tus sum : v3 dep
perseverantia|perseve_rantia, perseve_rantiae : f
persevero|perseve_ro_, perseve_ra_re, perseve_ra_vi_, perseve_ra_tum : v1
persolvo|persolvo_, persolvere, persolvi_, persolu_tum : v3
persona|perso_na, perso_nae : f
personatus|perso_na_tus, perso_na_ta, perso_na_tum : a
persono|persono_, persona_re, personui_, personitum : v1
perspicio|perspicio_, perspicere, perspexi_, perspectum : v3
perspicuus|perspicuus, perspicua, perspicuum : a
persto|persto_, persta_re, perstiti_, persta_tum : v1
perstringo|perstringo_, perstringere, perstri_nxi_, perstrictum : v3
persuadeo|persua_deo_, persua_de_re, persua_si_, persua_sum : v2
persulto|persulto_, persulta_re, persulta_vi_, persulta_tum : v1
pertaedet|pertaedet, pertaede_re, pertaesum est : v2 impers
pertempto|pertempto_, pertempta_re, pertempta_vi_, pertempta_tum : v1
pertendo|pertendo_, pertendere, pertendi_, perte_nsum : v3
pertento|pertento_, pertenta_re, pertenta_vi_, pertenta_tum : v1
perterreo|perterreo_, perterre_re, perterrui_, perterritum : v2
pertica|pertica, perticae : f
pertimesco|pertime_sco_, pertime_scere, pertimui_ : v3
pertinacia|pertina_cia, pertina_ciae : f
pertinax|pertina_x, pertina_cis : a
pertineo|pertineo_, pertine_re, pertinui_ : v2
pertraho|pertraho_, pertrahere, pertra_xi_, pertractum : v3
pertundo|pertundo_, pertundere, pertudi_, pertu_sum : v3
perturbatio|perturba_tio_, perturba_tio_nis : f
perturbo|perturbo_, perturba_re, perturba_vi_, perturba_tum : v1
peruro|peru_ro_, peru_rere, perussi_, perustum : v3
pervado|perva_do_, perva_dere, perva_si_, perva_sum : v3
pervagor|pervagor, pervaga_ri_, pervaga_tus sum : v1 dep
pervasto|pervasto_, pervasta_re, pervasta_vi_, pervasta_tum : v1
perveho|perveho_, pervehere, perve_xi_, pervectum : v3
pervenio|pervenio_, perveni_re, perve_ni_, perventum : v4
perversus|perversus, perversa, perversum : a
perverto|perverto_, pervertere, perverti_, perversum : v3
pervestigo|pervesti_go_, pervesti_ga_re, pervesti_ga_vi_, pervesti_ga_tum : v1
pervetus|pervetus, perveteris : a
pervicacia|pervica_cia, pervica_ciae : f
pervicax|pervica_x, pervica_cis : a
pervideo|pervideo_, pervide_re, pervi_di_, pervi_sum : v2
pervigil|pervigil, pervigilis : a
pervigilo|pervigilo_, pervigila_re, pervigila_vi_, pervigila_tum : v1
pervinco|pervinco_, pervincere, pervi_ci_, pervictum : v3
pervius|pervius, pervia, pervium : a
pervolo|pervolo_, pervola_re, pervola_vi_, pervola_tum : v1
pervulgo|pervulgo_, pervulga_re, pervulga_vi_, pervulga_tum : v1
pes|pe_s, pedis : m
pessimus|pessimus, pessima, pessimum : a
pessum|pessum : adv
pestifer|pestifer, pestifera, pestiferum : a
pestilens|pestile_ns, pestilentis : a
pestilentia|pestilentia, pestilentiae : f
pestis|pestis, pestis : f
petitio|peti_tio_, peti_tio_nis : f
petitor|peti_tor, peti_to_ris : m
peto|peto_, petere, peti_vi_/petii_, peti_tum : v3
petulans|petula_ns, petulantis : a
petulantia|petulantia, petulantiae : f
petulcus|petulcus, petulca, petulcum : a
phalanx|phala_nx, phalangis : f
phalerae|phalerae, phalera_rum : fpl
pharetra|pharetra, pharetrae : f
pharetratus|pharetra_tus, pharetra_ta, pharetra_tum : a
pharmacopola|pharmacopo_la, pharmacopo_lae : m
phaselus|phase_lus, phase_li_ : m/f
philomela|philome_la, philome_lae : f
philosophia|philosophia, philosophiae : f
philosophor|philosophor, philosopha_ri_, philosopha_tus sum : v1 dep
philtrum|philtrum, philtri_ : n
philyra|philyra, philyrae : f
phoca|pho_ca, pho_cae : f
phoce|pho_ce_, pho_ce_s : f
piacularis|pia_cula_ris, pia_cula_re : a
piaculum|pia_culum, pia_culi_ : n
piamen|pia_men, pia_minis : n
pica|pi_ca, pi_cae : f
picea|picea, piceae : f
piceus|piceus, picea, piceum : a
pictor|pictor, picto_ris : m
pictura|pictu_ra, pictu_rae : f
picturatus|pictu_ra_tus, pictu_ra_ta, pictu_ra_tum : a
pietas|pieta_s, pieta_tis : f
piger|piger, pigra, pigrum : a
piget|piget, pige_re : v2 impers
pignero|pignero_, pignera_re, pignera_vi_, pignera_tum : v1
pignus|pignus, pignorispigneris : n
pigritia|pigritia, pigritiae : f
pigrities|pigritie_s, pigritie_i_ : f
pila|pi_la, pi_lae : f
pila|pila, pilae : f
pilanus|pi_la_nus, pi_la_ni_ : m
pilentum|pi_lentum, pi_lenti_ : n
pileum|pi_leum, pi_lei_ : n
pileus|pi_leus, pi_lei_ : m
pilleus|pilleus, pillei_ : m
pilum|pi_lum, pi_li_ : n
pilus|pilus, pili_ : m
pilus|pi_lus, pi_li_ : m
pinetum|pi_ne_tum, pi_ne_ti_ : n
pineus|pi_neus, pi_nea, pi_neum : a
pingo|pingo_, pingere, pi_nxi_, pictum : v3
pinguesco|pingue_sco_, pingue_scere : v3
pinguis|pinguis, pingue : a
pinifer|pi_nifer, pi_nifera, pi_niferum : a
piniger|pi_niger, pi_nigera, pi_nigerum : a
pinna|pinna, pinnae : f
pinniger|pinniger, pinnigera, pinnigerum : a
pinus|pi_nus, pi_ni_ : f
pinus|pi_nus, pi_nu_s : f
pio|pio_, pia_re, pia_vi_, pia_tum : v1
pirata|pi_ra_ta, pi_ra_tae : m
piraticus|pi_ra_ticus, pi_ra_tica, pi_ra_ticum : a
pirum|pirum, piri_ : n
pirus|pirus, piri_ : f
piscator|pisca_tor, pisca_to_ris : m
piscatorius|pisca_to_rius, pisca_to_ria, pisca_to_rium : a
piscina|pisci_na, pisci_nae : f
piscis|piscis, piscis : m
piscor|piscor, pisca_ri_, pisca_tus sum : v1 dep
